,id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
12448,950316243638576156,Brooklyn,Fort Greene,Entire home/apt,225.0,3,36
12449,48658534,Brooklyn,Bedford-Stuyvesant,Entire home/apt,246.0,30,81
12450,659377270989336593,Manhattan,Harlem,Entire home/apt,140.0,30,20
12451,801466561343424271,Manhattan,East Harlem,Entire home/apt,172.0,31,0
12452,51290734,Queens,Sunnyside,Private room,41.0,30,8
12453,1161143134664327407,Manhattan,Inwood,Entire home/apt,138.0,30,0
12454,820391438673266629,Queens,Long Island City,Private room,138.0,30,7
12455,679032744499422534,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,115.0,30,11
12456,819586023258001487,Bronx,Concourse Village,Entire home/apt,166.0,30,32
12457,683326142665670776,Bronx,Claremont Village,Private room,60.0,30,2
12458,1205103,Brooklyn,Fort Greene,Entire home/apt,150.0,30,263
12459,28359897,Queens,East Elmhurst,Entire home/apt,150.0,30,139
12460,740754,Queens,Astoria,Private room,100.0,30,77
12461,936242589592828906,Manhattan,East Harlem,Private room,120.0,30,0
12462,1206599900300233850,Queens,Howard Beach,Entire home/apt,650.0,30,0
12463,710185881341802225,Queens,Astoria,Private room,219.0,2,95
12464,1003605509170725526,Brooklyn,Bushwick,Entire home/apt,215.0,30,1
12465,891954955953617483,Manhattan,Inwood,Entire home/apt,201.0,30,19
12466,778457317754893437,Bronx,Concourse Village,Entire home/apt,160.0,30,31
12467,53043735,Queens,Ditmars Steinway,Entire home/apt,175.0,30,86
12468,711458538534059235,Queens,Long Island City,Private room,90.0,30,12
12469,1000342028803764294,Queens,Woodside,Private room,88.0,30,0
12470,1083232309817492677,Brooklyn,East Flatbush,Private room,58.0,30,1
12471,1200992643181522271,Queens,Howard Beach,Entire home/apt,450.0,30,0
12472,1083255256578343934,Brooklyn,East Flatbush,Private room,35.0,30,0
12473,1036133789600061839,Bronx,Port Morris,Entire home/apt,245.0,1,6
12474,823240139168836992,Bronx,Port Morris,Entire home/apt,245.0,1,12
12475,48989915,Brooklyn,Crown Heights,Private room,69.0,30,9
12476,1182922585884725755,Bronx,Claremont Village,Private room,63.0,30,0
12477,14557504,Brooklyn,Crown Heights,Private room,199.0,1,50
12478,1000350053844887112,Queens,Woodside,Private room,86.0,30,0
12479,1003605108747472715,Brooklyn,Bushwick,Entire home/apt,192.0,30,0
12480,50813895,Queens,Ridgewood,Entire home/apt,292.0,2,79
12481,746896926309492595,Brooklyn,Bedford-Stuyvesant,Private room,42.0,30,0
12482,17097898,Queens,Astoria,Private room,55.0,30,46
12483,924828664361603194,Queens,Woodside,Entire home/apt,330.0,30,0
12484,1036309838728178575,Queens,Ditmars Steinway,Private room,135.0,2,20
12485,924813434785477544,Queens,Woodside,Entire home/apt,348.0,30,0
12486,1220949643970349162,Brooklyn,Bedford-Stuyvesant,Entire home/apt,160.0,30,0
12487,40203774,Brooklyn,Crown Heights,Entire home/apt,150.0,30,109
12488,1921859,Queens,Astoria,Entire home/apt,163.0,30,65
12489,1046372475682855523,Bronx,Port Morris,Entire home/apt,302.0,1,1
12490,1581579,Queens,Ditmars Steinway,Entire home/apt,325.0,30,487
12491,37297049,Bronx,Norwood,Private room,99.0,30,24
12492,1036949890162558963,Queens,Rego Park,Entire home/apt,112.0,30,0
12493,973363318660197175,Queens,Ridgewood,Entire home/apt,114.0,30,0
12494,37889951,Manhattan,Washington Heights,Entire home/apt,640.0,31,0
12495,626940120481689338,Queens,Flushing,Private room,126.0,30,0
12496,8741124,Brooklyn,Midwood,Private room,70.0,30,36
12497,34742861,Brooklyn,Flatbush,Entire home/apt,102.0,30,199
12498,645615045587314926,Queens,South Ozone Park,Entire home/apt,205.0,30,72
12499,18824754,Brooklyn,Sheepshead Bay,Private room,85.0,30,66
12500,571725114860159505,Manhattan,Harlem,Private room,79.0,30,0
12501,52154854,Staten Island,St. George,Entire home/apt,145.0,30,84
12502,51987334,Brooklyn,Mill Basin,Entire home/apt,86.0,30,40
12503,562418047487826132,Brooklyn,East New York,Entire home/apt,115.0,30,17
12504,1137614642795418866,Brooklyn,East Flatbush,Entire home/apt,138.0,30,0
12505,578923571089407152,Brooklyn,Flatbush,Private room,136.0,30,8
12506,1119990552003968441,Queens,Woodside,Private room,45.0,30,0
12507,550923487986078016,Staten Island,St. George,Entire home/apt,135.0,30,64
12508,765087818851158191,Brooklyn,East Flatbush,Entire home/apt,250.0,30,17
12509,16488787,Brooklyn,Sunset Park,Private room,144.0,3,256
12510,10253159,Staten Island,Castleton Corners,Entire home/apt,249.0,30,61
12511,10478526,Brooklyn,Sunset Park,Private room,126.0,2,51
12512,20124372,Bronx,Mott Haven,Private room,40.0,30,230
12513,33469797,Queens,Jamaica,Entire home/apt,125.0,30,247
12514,866859234391760001,Queens,South Ozone Park,Entire home/apt,245.0,2,16
12515,980578515043030225,Queens,Woodside,Private room,40.0,30,0
12516,27057790,Queens,Woodside,Private room,45.0,30,5
12517,54001498,Brooklyn,Mill Basin,Entire home/apt,195.0,30,50
12518,583326605313745353,Queens,Ridgewood,Private room,47.0,30,1
12519,747699872345968760,Queens,East Elmhurst,Private room,65.0,30,1
12520,53494398,Brooklyn,Flatbush,Shared room,32.0,30,0
12521,7053502,Brooklyn,Fort Greene,Private room,192.0,2,290
12522,45493732,Staten Island,St. George,Entire home/apt,69.0,30,1
12523,1167434359005498700,Manhattan,Harlem,Entire home/apt,640.0,30,0
12524,43937175,Brooklyn,East Flatbush,Private room,118.0,30,3
12525,571141289630267262,Brooklyn,Prospect Heights,Private room,115.0,30,0
12526,1231068501731573487,Queens,Woodhaven,Private room,68.0,30,0
12527,19748553,Queens,Astoria,Private room,50.0,30,170
12528,52444890,Queens,Rosedale,Entire home/apt,78.0,30,20
12529,267652,Brooklyn,Kensington,Private room,60.0,30,58
12530,1075121994400859003,Queens,Corona,Shared room,39.0,30,0
12531,54370566,Brooklyn,Flatbush,Private room,110.0,30,2
12532,53477960,Brooklyn,Flatbush,Shared room,32.0,30,0
12533,42023288,Manhattan,Inwood,Entire home/apt,150.0,30,1
12534,762771372362453042,Queens,Woodside,Private room,34.0,30,2
12535,47848650,Staten Island,Tompkinsville,Private room,75.0,3,22
12536,18375685,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,150.0,30,137
12537,44251069,Staten Island,Stapleton,Private room,75.0,30,21
12538,943780020325684092,Queens,Corona,Shared room,58.0,1,24
12539,613808562601795981,Brooklyn,Sheepshead Bay,Entire home/apt,150.0,30,6
12540,52471756,Staten Island,Shore Acres,Entire home/apt,90.0,30,5
12541,831215011193019352,Brooklyn,East Flatbush,Entire home/apt,136.0,30,34
12542,42693824,Queens,Woodside,Private room,38.0,30,1
12543,924847224718527649,Queens,Woodside,Entire home/apt,311.0,30,0
12544,816768813156134404,Brooklyn,Canarsie,Private room,67.0,30,3
12545,950857524230310407,Queens,Corona,Shared room,61.0,1,21
12546,53831600,Queens,Cambria Heights,Entire home/apt,359.0,30,24
12547,716297192374117323,Queens,Flushing,Entire home/apt,88.0,30,49
12548,845739414386723045,Brooklyn,Bay Ridge,Entire home/apt,150.0,30,1
12549,1083605109713339980,Queens,Rego Park,Entire home/apt,130.0,3,24
12550,982692088582914751,Brooklyn,East Flatbush,Private room,45.0,30,0
12551,810942559329102205,Manhattan,Harlem,Private room,69.0,30,0
12552,673786603652497562,Brooklyn,Bay Ridge,Private room,46.0,30,24
12553,602780849247393930,Manhattan,East Harlem,Entire home/apt,180.0,30,28
12554,43878655,Queens,Woodside,Private room,36.0,30,0
12555,630539037367901963,Brooklyn,Flatlands,Entire home/apt,167.0,3,91
12556,34234215,Queens,Cambria Heights,Entire home/apt,100.0,30,107
12557,53900513,Queens,Woodhaven,Private room,55.0,30,6
12558,893612274665070055,Manhattan,East Harlem,Private room,136.0,3,41
12559,869681711796123936,Brooklyn,Sunset Park,Private room,70.0,30,39
12560,15641341,Staten Island,St. George,Private room,47.0,30,0
12561,828797602316326682,Brooklyn,Flatlands,Entire home/apt,160.0,30,2
12562,796660992700511337,Brooklyn,Canarsie,Entire home/apt,190.0,30,47
12563,930936774595626756,Queens,Woodside,Private room,40.0,30,0
12564,1038567908768979163,Queens,Elmhurst,Entire home/apt,120.0,30,1
12565,1015914743801328168,Queens,Jamaica Hills,Entire home/apt,110.0,4,14
12566,54193549,Brooklyn,Williamsburg,Entire home/apt,100.0,30,10
12567,901609055054730360,Bronx,Claremont Village,Entire home/apt,183.0,2,72
12568,946144788291423736,Queens,Woodside,Private room,150.0,30,0
12569,53198670,Queens,Astoria,Entire home/apt,100.0,30,12
12570,53620932,Brooklyn,Bedford-Stuyvesant,Private room,41.0,90,0
12571,46430844,Manhattan,Harlem,Entire home/apt,150.0,30,0
12572,924863660600140549,Queens,Woodside,Entire home/apt,291.0,30,0
12573,50480214,Brooklyn,Crown Heights,Private room,260.0,1,140
12574,659813590472610860,Queens,Sunnyside,Private room,41.0,30,1
12575,7968983,Brooklyn,East New York,Entire home/apt,245.0,30,178
12576,1145638408709879512,Brooklyn,Flatbush,Entire home/apt,95.0,30,1
12577,618023128301471110,Manhattan,East Harlem,Entire home/apt,869.0,2,52
12578,555028278236378188,Queens,Ridgewood,Private room,46.0,30,1
12579,883358284050364264,Queens,Jamaica,Entire home/apt,83.0,30,0
12580,1122824149047065852,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,219.0,2,0
12581,1191302235718818816,Queens,Astoria,Private room,60.0,30,0
12582,44594212,Brooklyn,Williamsburg,Private room,50.0,30,2
12583,37330856,Queens,Jackson Heights,Private room,92.0,30,0
12584,1010237549953170592,Brooklyn,Prospect Heights,Private room,138.0,1,9
12585,583318124446202798,Queens,Ridgewood,Private room,46.0,30,0
12586,2965008,Brooklyn,Gowanus,Entire home/apt,495.0,30,19
12587,904999753199429087,Manhattan,Battery Park City,Private room,776.0,1,0
12588,904999024053053483,Manhattan,Battery Park City,Private room,776.0,1,0
12589,9725508,Brooklyn,Boerum Hill,Entire home/apt,179.0,30,27
12590,1146410282056282466,Manhattan,Upper West Side,Entire home/apt,140.0,30,0
12591,34907479,Manhattan,Harlem,Entire home/apt,109.0,30,149
12592,711099239733543956,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90.0,30,0
12593,1011465266199320007,Manhattan,Upper West Side,Entire home/apt,542.0,6,34
12594,40759693,Brooklyn,East New York,Entire home/apt,240.0,2,86
12595,14163352,Brooklyn,East New York,Private room,100.0,30,91
12596,32241239,Brooklyn,Flatlands,Private room,140.0,30,23
12597,984190096737619872,Queens,Woodside,Private room,67.0,30,4
12598,44415969,Staten Island,Tompkinsville,Entire home/apt,249.0,30,38
12599,46797041,Queens,Woodside,Private room,38.0,30,2
12600,49781710,Queens,Corona,Shared room,42.0,30,42
12601,44283460,Staten Island,Tompkinsville,Entire home/apt,189.0,30,78
12602,871177819664985065,Brooklyn,Sunset Park,Private room,55.0,30,45
12603,1137753306931860819,Queens,Forest Hills,Private room,140.0,3,15
12604,984547070140734431,Queens,South Ozone Park,Entire home/apt,379.0,2,0
12605,12794791,Manhattan,Washington Heights,Private room,98.0,30,132
12606,875426090400369943,Brooklyn,East Flatbush,Private room,123.0,3,17
12607,49350342,Queens,Rosedale,Entire home/apt,75.0,30,35
12608,1023371010670890196,Queens,Kew Gardens,Private room,60.0,30,0
12609,948074897183249086,Brooklyn,Canarsie,Entire home/apt,189.0,30,0
12610,34278935,Staten Island,St. George,Entire home/apt,140.0,30,114
12611,1135764584124579607,Brooklyn,Sunset Park,Private room,55.0,30,0
12612,45897458,Staten Island,Tompkinsville,Entire home/apt,239.0,30,97
12613,755086539734518870,Staten Island,Mariners Harbor,Shared room,99.0,30,0
12614,747679721740067552,Queens,East Elmhurst,Private room,77.0,30,5
12615,53494412,Brooklyn,Flatbush,Shared room,32.0,30,0
12616,46548617,Staten Island,Port Richmond,Private room,50.0,30,8
12617,555030246357854273,Queens,Ridgewood,Private room,47.0,30,0
12618,53409435,Manhattan,Harlem,Private room,82.0,30,20
12619,53114007,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,115.0,30,106
12620,45519132,Queens,Corona,Shared room,48.0,30,26
12621,47286267,Staten Island,Tompkinsville,Private room,85.0,30,13
12622,26295421,Staten Island,Port Richmond,Private room,50.0,30,62
12623,44408295,Queens,Kew Gardens,Private room,104.0,30,0
12624,12053427,Queens,Middle Village,Entire home/apt,99.0,30,80
12625,637744816439999158,Queens,Cambria Heights,Entire home/apt,120.0,30,23
12626,843524853173974359,Manhattan,Harlem,Private room,69.0,30,0
12627,742712860134731702,Staten Island,Tompkinsville,Private room,40.0,30,6
12628,1034127602506574999,Brooklyn,Bergen Beach,Entire home/apt,350.0,30,1
12629,942394186707379939,Queens,Corona,Shared room,82.0,1,35
12630,33835992,Brooklyn,East New York,Entire home/apt,69.0,30,288
12631,41485666,Brooklyn,Cypress Hills,Entire home/apt,89.0,30,140
12632,43821239,Bronx,Claremont Village,Private room,50.0,30,9
12633,698473836731921553,Brooklyn,Bath Beach,Entire home/apt,338.0,1,111
12634,956116282739680488,Brooklyn,Bay Ridge,Entire home/apt,175.0,2,51
12635,887939034837879097,Brooklyn,Canarsie,Private room,176.0,1,49
12636,773899230684455375,Brooklyn,Cypress Hills,Entire home/apt,81.0,30,16
12637,816222714338964212,Queens,Long Island City,Private room,138.0,30,11
12638,640801236656094345,Manhattan,Harlem,Private room,120.0,1,22
12639,593707497430332483,Queens,Flushing,Private room,231.0,30,33
12640,49873851,Staten Island,Tompkinsville,Private room,52.0,30,48
12641,795905156272901704,Brooklyn,East New York,Entire home/apt,85.0,30,29
12642,30700892,Manhattan,East Harlem,Private room,80.0,30,41
12643,1224416899415264230,Queens,Woodhaven,Private room,60.0,30,0
12644,53457920,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,125.0,30,20
12645,45318765,Bronx,Claremont Village,Entire home/apt,92.0,30,16
12646,967314574792420218,Manhattan,Harlem,Private room,39.0,30,0
12647,20479960,Queens,Forest Hills,Entire home/apt,99.0,30,174
12648,33581628,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,117.0,30,56
12649,1188015017416675461,Brooklyn,Canarsie,Entire home/apt,160.0,2,7
12650,53221519,Queens,Rego Park,Entire home/apt,135.0,30,16
12651,53886001,Queens,Rosedale,Entire home/apt,134.0,30,9
12652,34493830,Staten Island,St. George,Entire home/apt,100.0,30,4
12653,22096182,Brooklyn,Flatbush,Private room,50.0,30,7
12654,16793649,Brooklyn,East New York,Entire home/apt,97.0,30,202
12655,800225555580524286,Brooklyn,Mill Basin,Entire home/apt,235.0,30,7
12656,52426248,Brooklyn,East Flatbush,Entire home/apt,135.0,30,42
12657,13047541,Staten Island,St. George,Private room,40.0,30,14
12658,3339273,Manhattan,Chelsea,Entire home/apt,105.0,210,21
12659,684777616434180638,Brooklyn,Prospect Heights,Entire home/apt,105.0,30,4
12660,1022483965679358547,Brooklyn,Bedford-Stuyvesant,Entire home/apt,386.0,1,55
12661,49228423,Manhattan,Harlem,Private room,78.0,30,0
12662,48767472,Queens,Long Island City,Private room,382.0,1,106
12663,683368120186220988,Queens,Jamaica,Entire home/apt,169.0,30,39
12664,53150648,Bronx,Port Morris,Entire home/apt,274.0,1,11
12665,8522933,Brooklyn,Flatbush,Private room,172.0,30,325
12666,25141552,Brooklyn,Midwood,Private room,58.0,30,34
12667,1179802084308327475,Brooklyn,Prospect Heights,Private room,195.0,1,2
12668,673759129204949693,Brooklyn,Bay Ridge,Private room,124.0,30,9
12669,35619073,Staten Island,St. George,Entire home/apt,105.0,30,72
12670,874129511957862751,Bronx,Bronxdale,Private room,67.0,30,4
12671,593684843078544142,Queens,Flushing,Entire home/apt,320.0,30,75
12672,857576331544501191,Queens,Middle Village,Private room,147.0,1,68
12673,1185525,Brooklyn,Bay Ridge,Entire home/apt,90.0,30,59
12674,8323015,Brooklyn,East Flatbush,Entire home/apt,116.0,30,68
12675,4753639,Manhattan,Harlem,Private room,127.0,30,18
12676,601400178545759728,Queens,Queens Village,Private room,131.0,30,44
12677,1100802109442151724,Brooklyn,Bedford-Stuyvesant,Private room,53.0,30,0
12678,30593915,Queens,Flushing,Private room,104.0,1,155
12679,31313105,Queens,Springfield Gardens,Entire home/apt,236.0,3,173
12680,44917765,Manhattan,Washington Heights,Private room,72.0,30,3
12681,680586350161738984,Brooklyn,Bay Ridge,Private room,44.0,30,26
12682,45425730,Queens,Jamaica,Entire home/apt,129.0,30,16
12683,724635668635496527,Brooklyn,East Flatbush,Private room,120.0,30,1
12684,705749,Staten Island,Concord,Private room,78.0,30,65
12685,13827959,Brooklyn,Midwood,Entire home/apt,88.0,30,143
12686,555040866773492377,Queens,Ridgewood,Private room,45.0,30,0
12687,5083907,Brooklyn,Clinton Hill,Private room,60.0,45,0
12688,620127898324451424,Manhattan,Harlem,Private room,62.0,30,1
12689,50464835,Queens,Astoria,Private room,110.0,30,33
12690,5748301,Queens,Rego Park,Private room,95.0,30,268
12691,578946747998659752,Brooklyn,Flatbush,Private room,130.0,30,8
12692,34737998,Brooklyn,Flatbush,Entire home/apt,98.0,30,214
12693,2947668,Queens,Jackson Heights,Private room,42.0,30,10
12694,555036643800097019,Queens,Ridgewood,Private room,44.0,30,0
12695,50806836,Brooklyn,Flatbush,Private room,185.0,30,23
12696,862309850904527778,Bronx,Port Morris,Entire home/apt,223.0,1,8
12697,995839463172093586,Brooklyn,Canarsie,Private room,80.0,30,0
12698,37218076,Queens,Forest Hills,Private room,85.0,30,12
12699,916555518023005578,Queens,Flushing,Private room,198.0,1,7
12700,893129836556260443,Brooklyn,East Flatbush,Entire home/apt,95.0,30,3
12701,1133994169809872018,Queens,Rego Park,Entire home/apt,110.0,30,1
12702,638405806968345946,Queens,Arverne,Entire home/apt,220.0,30,20
12703,670433084394073293,Brooklyn,Kensington,Private room,150.0,2,44
12704,792127771538948078,Brooklyn,East New York,Entire home/apt,95.0,30,42
12705,1186805962669590822,Brooklyn,Canarsie,Entire home/apt,120.0,30,0
12706,976804722089314968,Bronx,Mott Haven,Private room,86.0,1,64
12707,1141969613730032715,Staten Island,Mariners Harbor,Entire home/apt,125.0,30,1
12708,43371304,Brooklyn,Crown Heights,Entire home/apt,80.0,30,1
12709,744770529833440564,Brooklyn,Bedford-Stuyvesant,Private room,39.0,30,0
12710,26274490,Staten Island,Port Richmond,Private room,45.0,30,28
12711,43479666,Brooklyn,Fort Hamilton,Entire home/apt,96.0,30,29
12712,7205064,Manhattan,Washington Heights,Private room,65.0,30,87
12713,980579353755994934,Queens,Woodside,Private room,35.0,30,1
12714,53997433,Brooklyn,East Flatbush,Entire home/apt,173.0,3,119
12715,10082057,Brooklyn,Flatbush,Private room,55.0,30,7
12716,674341420002595219,Bronx,Morrisania,Private room,160.0,30,4
12717,555025453219071978,Queens,Ridgewood,Private room,47.0,30,0
12718,35840564,Queens,Astoria,Entire home/apt,170.0,30,33
12719,21619569,Queens,Jamaica,Entire home/apt,141.0,30,287
12720,47250831,Staten Island,Tompkinsville,Private room,68.0,30,12
12721,980567677086176387,Queens,Woodside,Private room,42.0,30,0
12722,25571627,Brooklyn,Flatlands,Entire home/apt,140.0,30,120
12723,9675064,Brooklyn,Canarsie,Private room,80.0,30,256
12724,28085121,Staten Island,Tompkinsville,Entire home/apt,120.0,30,5
12725,578656399549614123,Queens,Rosedale,Entire home/apt,176.0,30,0
12726,1215284534623966283,Staten Island,Randall Manor,Entire home/apt,224.0,30,0
12727,32381165,Staten Island,Stapleton,Entire home/apt,575.0,30,82
12728,53073848,Brooklyn,Downtown Brooklyn,Entire home/apt,227.0,30,4
12729,5397568,Manhattan,Harlem,Entire home/apt,182.0,31,158
12730,12747434,Brooklyn,Bedford-Stuyvesant,Private room,45.0,30,92
12731,40425172,Brooklyn,Clinton Hill,Entire home/apt,108.0,30,23
12732,44631028,Brooklyn,East New York,Entire home/apt,160.0,30,14
12733,44394499,Queens,Woodside,Private room,35.0,30,0
12734,676206857756954751,Brooklyn,Prospect-Lefferts Gardens,Private room,88.0,30,33
12735,743331614628195915,Brooklyn,Bath Beach,Entire home/apt,78.0,30,13
12736,32636494,Manhattan,Harlem,Entire home/apt,200.0,31,0
12737,17669480,Brooklyn,Bedford-Stuyvesant,Entire home/apt,199.0,2,403
12738,13451379,Queens,Long Island City,Private room,75.0,30,15
12739,6225766,Manhattan,Lower East Side,Entire home/apt,377.0,30,161
12740,11753760,Brooklyn,South Slope,Private room,122.0,3,329
12741,1074629997234868119,Brooklyn,Crown Heights,Private room,51.0,30,0
12742,20364240,Brooklyn,Crown Heights,Private room,62.0,30,52
12743,1117408615752781344,Manhattan,Roosevelt Island,Entire home/apt,428.0,1,5
12744,1004994819197830219,Queens,Ridgewood,Private room,44.0,30,0
12745,648775559661516156,Brooklyn,Crown Heights,Entire home/apt,300.0,30,63
12746,962939782996570342,Manhattan,Harlem,Private room,48.0,30,1
12747,168123,Brooklyn,Windsor Terrace,Entire home/apt,175.0,30,123
12748,882162955844006096,Manhattan,Upper East Side,Private room,199.0,30,5
12749,46120337,Brooklyn,Bedford-Stuyvesant,Private room,46.0,30,3
12750,907998178838818312,Brooklyn,Greenpoint,Entire home/apt,140.0,30,0
12751,664397229263148421,Manhattan,Chelsea,Entire home/apt,349.0,30,7
12752,50504251,Brooklyn,Crown Heights,Entire home/apt,191.0,30,109
12753,3060297,Manhattan,Chelsea,Entire home/apt,99.0,180,24
12754,999775215264479826,Manhattan,Financial District,Entire home/apt,303.0,31,0
12755,201992,Brooklyn,Park Slope,Entire home/apt,190.0,30,106
12756,1021005399623276527,Manhattan,Midtown,Entire home/apt,158.0,30,0
12757,1016155985925140334,Brooklyn,Bedford-Stuyvesant,Private room,100.0,30,0
12758,10268073,Manhattan,Chelsea,Entire home/apt,103.0,135,14
12759,1074678923619676874,Brooklyn,Crown Heights,Private room,51.0,30,0
12760,557486369436961003,Brooklyn,Crown Heights,Private room,65.0,30,32
12761,15568616,Queens,Long Island City,Entire home/apt,100.0,30,88
12762,768306193048547703,Brooklyn,Bedford-Stuyvesant,Private room,48.0,30,0
12763,52788498,Queens,Bayswater,Entire home/apt,162.0,30,38
12764,19803042,Brooklyn,Crown Heights,Entire home/apt,194.0,90,73
12765,37250030,Manhattan,Harlem,Entire home/apt,120.0,59,7
12766,1032976367040053791,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,0
12767,28489062,Brooklyn,Park Slope,Entire home/apt,219.0,30,101
12768,1056445,Manhattan,Upper East Side,Entire home/apt,500.0,30,95
12769,698672087827554947,Brooklyn,Crown Heights,Entire home/apt,75.0,30,7
12770,1082657949191521796,Manhattan,Chelsea,Entire home/apt,507.0,30,0
12771,213330,Manhattan,Chinatown,Private room,205.0,5,66
12772,6645788,Manhattan,East Village,Entire home/apt,250.0,60,5
12773,1117411104238983342,Manhattan,Roosevelt Island,Entire home/apt,454.0,1,3
12774,647623852337935394,Brooklyn,Brownsville,Private room,130.0,4,46
12775,52125718,Brooklyn,Bedford-Stuyvesant,Entire home/apt,350.0,30,12
12776,1075503942306453897,Manhattan,East Harlem,Private room,69.0,30,0
12777,963014343927501774,Manhattan,Harlem,Private room,49.0,30,0
12778,1102214269929335504,Brooklyn,Crown Heights,Private room,47.0,30,0
12779,4515111,Manhattan,Hell's Kitchen,Entire home/apt,240.0,30,1
12780,1116980599219165405,Brooklyn,Bedford-Stuyvesant,Entire home/apt,204.0,30,0
12781,49138581,Brooklyn,Williamsburg,Private room,164.0,30,25
12782,1182829365209597623,Brooklyn,Sunset Park,Private room,78.0,30,1
12783,759330035769383319,Brooklyn,South Slope,Private room,97.0,30,1
12784,8152916,Manhattan,Washington Heights,Private room,113.0,2,229
12785,38947926,Staten Island,Mariners Harbor,Entire home/apt,70.0,30,39
12786,46269173,Brooklyn,Bedford-Stuyvesant,Shared room,50.0,30,5
12787,999771308036502312,Manhattan,Financial District,Entire home/apt,303.0,31,0
12788,1163866051735058324,Manhattan,Battery Park City,Entire home/apt,474.0,30,0
12789,1075473924997288121,Manhattan,East Harlem,Private room,69.0,30,0
12790,660042195395876548,Brooklyn,Williamsburg,Private room,100.0,30,16
12791,880072783308872650,Brooklyn,Bedford-Stuyvesant,Private room,66.0,30,7
12792,44440915,Brooklyn,Williamsburg,Private room,60.0,30,1
12793,1011480142170843901,Manhattan,Financial District,Entire home/apt,298.0,31,0
12794,999774263993715808,Manhattan,Financial District,Entire home/apt,304.0,31,0
12795,808441658598537104,Manhattan,Harlem,Private room,78.0,30,0
12796,766197503813329106,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,0
12797,39031849,Manhattan,East Harlem,Private room,109.0,30,243
12798,1094895605343224424,Brooklyn,Boerum Hill,Entire home/apt,300.0,30,0
12799,950567742914393153,Manhattan,Harlem,Private room,175.0,1,16
12800,1164702375199891120,Manhattan,Battery Park City,Entire home/apt,766.0,30,0
12801,1157276044203998487,Manhattan,Morningside Heights,Private room,72.0,30,0
12802,2093064,Manhattan,Chelsea,Entire home/apt,140.0,365,26
12803,920400184300743734,Manhattan,Chelsea,Private room,102.0,30,0
12804,1049282302817004028,Brooklyn,Crown Heights,Entire home/apt,105.0,30,0
12805,30393171,Manhattan,Financial District,Entire home/apt,299.0,31,1
12806,830017168506351453,Brooklyn,Bedford-Stuyvesant,Private room,45.0,30,0
12807,827670335196395931,Manhattan,Upper East Side,Entire home/apt,604.0,30,1
12808,1010194712660417968,Manhattan,Harlem,Private room,49.0,30,0
12809,46119792,Brooklyn,Bedford-Stuyvesant,Private room,46.0,30,0
12810,49227835,Manhattan,Harlem,Private room,73.0,30,0
12811,1135553540868223490,Manhattan,East Harlem,Entire home/apt,108.0,30,1
12812,708784876021513580,Manhattan,East Harlem,Private room,139.0,5,108
12813,1000321909937207752,Queens,Woodside,Private room,92.0,30,0
12814,1176809653170272871,Queens,Ridgewood,Private room,49.0,30,0
12815,4711070,Queens,Woodside,Private room,125.0,30,24
12816,897112860184859342,Bronx,Morrisania,Entire home/apt,100.0,30,0
12817,387666,Manhattan,Washington Heights,Private room,99.0,30,12
12818,54173093,Brooklyn,Flatbush,Entire home/apt,115.0,30,13
12819,29814549,Brooklyn,Crown Heights,Entire home/apt,80.0,30,221
12820,20356917,Manhattan,Harlem,Private room,78.0,30,256
12821,1164466950268464990,Manhattan,Battery Park City,Entire home/apt,1036.0,30,0
12822,630782288962640020,Manhattan,Harlem,Private room,75.0,30,7
12823,50154380,Brooklyn,Bedford-Stuyvesant,Entire home/apt,245.0,2,163
12824,53920233,Brooklyn,Bedford-Stuyvesant,Private room,89.0,30,14
12825,1117406325382308439,Manhattan,Roosevelt Island,Entire home/apt,429.0,1,16
12826,771769539082341969,Manhattan,Harlem,Private room,76.0,30,0
12827,776100096406999295,Manhattan,Harlem,Private room,76.0,30,0
12828,49099609,Brooklyn,Crown Heights,Entire home/apt,237.0,30,119
12829,53809925,Brooklyn,Bedford-Stuyvesant,Private room,49.0,30,0
12830,19787245,Manhattan,Upper East Side,Entire home/apt,161.0,30,37
12831,8992894,Manhattan,Harlem,Entire home/apt,950.0,60,58
12832,46006972,Brooklyn,Bedford-Stuyvesant,Private room,62.0,30,4
12833,18386307,Manhattan,Chelsea,Entire home/apt,110.0,140,17
12834,42249744,Brooklyn,Park Slope,Entire home/apt,600.0,30,18
12835,1075439438887826725,Brooklyn,South Slope,Entire home/apt,190.0,30,1
12836,1225516025725899603,Brooklyn,Williamsburg,Entire home/apt,136.0,30,0
12837,14839995,Brooklyn,Park Slope,Private room,300.0,30,77
12838,50707891,Brooklyn,Bedford-Stuyvesant,Private room,49.0,30,7
12839,921673175182304339,Manhattan,Chelsea,Private room,100.0,30,1
12840,23045873,Brooklyn,Bedford-Stuyvesant,Entire home/apt,240.0,30,32
